Int,Treatment,Carbon,Concentration,Rep,Strain,CO2Accum,Expt
35,LOM,Casamino Acids,400 uM-C,A,Community,57.12,2
35,LOM,Casamino Acids,400 uM-C,B,Community,69.86,2
35,LOM,Casamino Acids,400 uM-C,C,Community,69.334,2
35,composite,Casamino Acids,400 uM-C,A,Community,240.549,2
35,composite,Casamino Acids,400 uM-C,B,Community,270.475,2
35,composite,Casamino Acids,400 uM-C,C,Community,289.734,2
35,PRI,Casamino Acids,400 uM-C,A,Community,141.633,2
35,PRI,Casamino Acids,400 uM-C,B,Community,166.446,2
35,LOM,Coumarate,400 uM-C,A,Community,595.284,2
35,LOM,Coumarate,400 uM-C,B,Community,516.57,2
35,LOM,Coumarate,400 uM-C,C,Community,616.978,2
35,composite,Coumarate,400 uM-C,A,Community,778.713,2
35,composite,Coumarate,400 uM-C,B,Community,717.185,2
35,composite,Coumarate,400 uM-C,C,Community,837.378,2
35,PRI,Coumarate,400 uM-C,A,Community,530.06,2
35,PRI,Coumarate,400 uM-C,B,Community,546.642,2
35,PRI,Coumarate,400 uM-C,C,Community,562.636,2
36,ABM,Control_high,0 uM-C,A,Community,296.209,2
36,ABM,Control_high,0 uM-C,B,Community,324.441,2
36,ABM,Control_high,0 uM-C,C,Community,369.417,2
36,NOM,Control_high,0 uM-C,A,Community,187.86,2
36,NOM,Control_high,0 uM-C,B,Community,203.663,2
36,NOM,Control_high,0 uM-C,C,Community,224.132,2
36,LOM,Acetate,400 uM-C,A,Community,277.083,2
36,LOM,Acetate,400 uM-C,B,Community,291.613,2
36,LOM,Acetate,400 uM-C,C,Community,301.205,2
36,composite,Acetate,400 uM-C,A,Community,464.943,2
36,composite,Acetate,400 uM-C,B,Community,495.276,2
36,composite,Acetate,400 uM-C,C,Community,525.337,2
36,PRI,Acetate,400 uM-C,A,Community,339.93,2
36,PRI,Acetate,400 uM-C,B,Community,343.538,2
36,PRI,Acetate,400 uM-C,C,Community,351.781,2
36,LOM,Casamino Acids,400 uM-C,A,Community,57.965,2
36,LOM,Casamino Acids,400 uM-C,B,Community,69.558,2
36,LOM,Casamino Acids,400 uM-C,C,Community,69.525,2
36,composite,Casamino Acids,400 uM-C,A,Community,245.825,2
36,composite,Casamino Acids,400 uM-C,B,Community,273.221,2
36,composite,Casamino Acids,400 uM-C,C,Community,293.657,2
36,PRI,Casamino Acids,400 uM-C,A,Community,143.019,2
36,PRI,Casamino Acids,400 uM-C,B,Community,168.594,2
36,LOM,Coumarate,400 uM-C,A,Community,611.546,2
36,LOM,Coumarate,400 uM-C,B,Community,529.798,2
36,LOM,Coumarate,400 uM-C,C,Community,632.718,2
36,composite,Coumarate,400 uM-C,A,Community,799.406,2
36,composite,Coumarate,400 uM-C,B,Community,733.461,2
36,composite,Coumarate,400 uM-C,C,Community,856.85,2
36,PRI,Coumarate,400 uM-C,A,Community,541.696,2
36,PRI,Coumarate,400 uM-C,B,Community,559.896,2
36,PRI,Coumarate,400 uM-C,C,Community,574.287,2
37,ABM,Control_high,0 uM-C,A,Community,304.914,2
37,ABM,Control_high,0 uM-C,B,Community,334.757,2
37,ABM,Control_high,0 uM-C,C,Community,379.467,2
37,NOM,Control_high,0 uM-C,A,Community,190.711,2
37,NOM,Control_high,0 uM-C,B,Community,208.107,2
37,NOM,Control_high,0 uM-C,C,Community,226.597,2
37,LOM,Acetate,400 uM-C,A,Community,286.102,2
37,LOM,Acetate,400 uM-C,B,Community,300.574,2
37,LOM,Acetate,400 uM-C,C,Community,309.196,2
37,composite,Acetate,400 uM-C,A,Community,476.813,2
37,composite,Acetate,400 uM-C,B,Community,508.681,2
37,composite,Acetate,400 uM-C,C,Community,535.793,2
37,PRI,Acetate,400 uM-C,A,Community,347.685,2
37,PRI,Acetate,400 uM-C,B,Community,352.614,2
37,PRI,Acetate,400 uM-C,C,Community,361.913,2
37,LOM,Casamino Acids,400 uM-C,A,Community,59.167,2
37,LOM,Casamino Acids,400 uM-C,B,Community,70.02,2
37,LOM,Casamino Acids,400 uM-C,C,Community,70.948,2
37,composite,Casamino Acids,400 uM-C,A,Community,249.878,2
37,composite,Casamino Acids,400 uM-C,B,Community,278.127,2
37,composite,Casamino Acids,400 uM-C,C,Community,297.545,2
37,PRI,Casamino Acids,400 uM-C,A,Community,145.011,2
37,PRI,Casamino Acids,400 uM-C,B,Community,169.922,2
37,LOM,Coumarate,400 uM-C,A,Community,629.167,2
37,LOM,Coumarate,400 uM-C,B,Community,543.667,2
37,LOM,Coumarate,400 uM-C,C,Community,650.542,2
37,composite,Coumarate,400 uM-C,A,Community,819.878,2
37,composite,Coumarate,400 uM-C,B,Community,751.774,2
37,composite,Coumarate,400 uM-C,C,Community,877.139,2
37,PRI,Coumarate,400 uM-C,A,Community,554.667,2
37,PRI,Coumarate,400 uM-C,B,Community,572.966,2
37,PRI,Coumarate,400 uM-C,C,Community,587.858,2
38,ABM,Control_high,0 uM-C,A,Community,315.196,2
38,ABM,Control_high,0 uM-C,B,Community,345.211,2
38,ABM,Control_high,0 uM-C,C,Community,390.088,2
38,NOM,Control_high,0 uM-C,A,Community,193.861,2
38,NOM,Control_high,0 uM-C,B,Community,212.02,2
38,NOM,Control_high,0 uM-C,C,Community,231.453,2
38,LOM,Acetate,400 uM-C,A,Community,293.21,2
38,LOM,Acetate,400 uM-C,B,Community,307.805,2
38,LOM,Acetate,400 uM-C,C,Community,317.958,2
38,composite,Acetate,400 uM-C,A,Community,487.071,2
38,composite,Acetate,400 uM-C,B,Community,519.825,2
38,composite,Acetate,400 uM-C,C,Community,549.411,2
38,PRI,Acetate,400 uM-C,A,Community,356.044,2
38,PRI,Acetate,400 uM-C,B,Community,361.433,2
38,PRI,Acetate,400 uM-C,C,Community,370.749,2
38,LOM,Casamino Acids,400 uM-C,A,Community,60.67,2
38,LOM,Casamino Acids,400 uM-C,B,Community,69.123,2
38,LOM,Casamino Acids,400 uM-C,C,Community,71.911,2
38,composite,Casamino Acids,400 uM-C,A,Community,254.531,2
38,composite,Casamino Acids,400 uM-C,B,Community,281.143,2
38,composite,Casamino Acids,400 uM-C,C,Community,303.364,2
38,PRI,Casamino Acids,400 uM-C,A,Community,146.131,2
38,PRI,Casamino Acids,400 uM-C,B,Community,173.762,2
38,LOM,Coumarate,400 uM-C,A,Community,646.031,2
38,LOM,Coumarate,400 uM-C,B,Community,559.928,2
38,LOM,Coumarate,400 uM-C,C,Community,666.827,2
38,composite,Coumarate,400 uM-C,A,Community,839.892,2
38,composite,Coumarate,400 uM-C,B,Community,771.948,2
38,composite,Coumarate,400 uM-C,C,Community,898.28,2
38,PRI,Coumarate,400 uM-C,A,Community,568.421,2
38,PRI,Coumarate,400 uM-C,B,Community,588.246,2
38,PRI,Coumarate,400 uM-C,C,Community,602.645,2
39,ABM,Control_high,0 uM-C,A,Community,324.899,2
39,ABM,Control_high,0 uM-C,B,Community,356.03,2
39,ABM,Control_high,0 uM-C,C,Community,401.788,2
39,NOM,Control_high,0 uM-C,A,Community,197.513,2
39,NOM,Control_high,0 uM-C,B,Community,215.957,2
39,NOM,Control_high,0 uM-C,C,Community,235.209,2
39,LOM,Acetate,400 uM-C,A,Community,301.833,2
39,LOM,Acetate,400 uM-C,B,Community,316.893,2
39,LOM,Acetate,400 uM-C,C,Community,327.119,2
39,composite,Acetate,400 uM-C,A,Community,499.346,2
39,composite,Acetate,400 uM-C,B,Community,532.85,2
39,composite,Acetate,400 uM-C,C,Community,562.328,2
39,PRI,Acetate,400 uM-C,A,Community,366.175,2
39,PRI,Acetate,400 uM-C,B,Community,371.703,2
39,PRI,Acetate,400 uM-C,C,Community,380.459,2
39,LOM,Casamino Acids,400 uM-C,A,Community,62.998,2
39,LOM,Casamino Acids,400 uM-C,B,Community,71.559,2
39,LOM,Casamino Acids,400 uM-C,C,Community,73.814,2
39,composite,Casamino Acids,400 uM-C,A,Community,260.511,2
39,composite,Casamino Acids,400 uM-C,B,Community,287.516,2
39,composite,Casamino Acids,400 uM-C,C,Community,309.023,2
39,PRI,Casamino Acids,400 uM-C,A,Community,149.706,2
39,PRI,Casamino Acids,400 uM-C,B,Community,177.053,2
39,LOM,Coumarate,400 uM-C,A,Community,665.344,2
39,LOM,Coumarate,400 uM-C,B,Community,576.655,2
39,LOM,Coumarate,400 uM-C,C,Community,683.699,2
39,composite,Coumarate,400 uM-C,A,Community,862.857,2
39,composite,Coumarate,400 uM-C,B,Community,792.612,2
39,composite,Coumarate,400 uM-C,C,Community,918.908,2
39,PRI,Coumarate,400 uM-C,A,Community,582.609,2
39,PRI,Coumarate,400 uM-C,B,Community,602.582,2
39,PRI,Coumarate,400 uM-C,C,Community,616.03,2
40,ABM,Control_high,0 uM-C,A,Community,336.551,2
40,ABM,Control_high,0 uM-C,B,Community,367.713,2
40,ABM,Control_high,0 uM-C,C,Community,415.429,2
40,NOM,Control_high,0 uM-C,A,Community,202.058,2
40,NOM,Control_high,0 uM-C,B,Community,220.804,2
40,NOM,Control_high,0 uM-C,C,Community,239.21,2
40,LOM,Acetate,400 uM-C,A,Community,311.161,2
40,LOM,Acetate,400 uM-C,B,Community,325.698,2
40,LOM,Acetate,400 uM-C,C,Community,337.134,2
40,composite,Acetate,400 uM-C,A,Community,513.219,2
40,composite,Acetate,400 uM-C,B,Community,546.502,2
40,composite,Acetate,400 uM-C,C,Community,576.344,2
40,PRI,Acetate,400 uM-C,A,Community,375.93,2
40,PRI,Acetate,400 uM-C,B,Community,380.558,2
40,PRI,Acetate,400 uM-C,C,Community,391.425,2
40,LOM,Casamino Acids,400 uM-C,A,Community,66.294,2
40,LOM,Casamino Acids,400 uM-C,B,Community,73.327,2
40,LOM,Casamino Acids,400 uM-C,C,Community,76.111,2
40,composite,Casamino Acids,400 uM-C,A,Community,268.352,2
40,composite,Casamino Acids,400 uM-C,B,Community,294.131,2
40,composite,Casamino Acids,400 uM-C,C,Community,315.321,2
40,PRI,Casamino Acids,400 uM-C,A,Community,154.216,2
40,PRI,Casamino Acids,400 uM-C,B,Community,181.815,2
40,LOM,Coumarate,400 uM-C,A,Community,681.528,2
40,LOM,Coumarate,400 uM-C,B,Community,591.326,2
40,LOM,Coumarate,400 uM-C,C,Community,701.704,2
40,composite,Coumarate,400 uM-C,A,Community,883.586,2
40,composite,Coumarate,400 uM-C,B,Community,812.13,2
40,composite,Coumarate,400 uM-C,C,Community,940.914,2
40,PRI,Coumarate,400 uM-C,A,Community,596.995,2
40,PRI,Coumarate,400 uM-C,B,Community,618.202,2
40,PRI,Coumarate,400 uM-C,C,Community,630.57,2
41,ABM,Control_high,0 uM-C,A,Community,350.332,2
41,ABM,Control_high,0 uM-C,B,Community,382.356,2
41,ABM,Control_high,0 uM-C,C,Community,429.676,2
41,NOM,Control_high,0 uM-C,A,Community,205.899,2
41,NOM,Control_high,0 uM-C,B,Community,224.981,2
41,NOM,Control_high,0 uM-C,C,Community,244.782,2
41,LOM,Acetate,400 uM-C,A,Community,318.18,2
41,LOM,Acetate,400 uM-C,B,Community,334.221,2
41,LOM,Acetate,400 uM-C,C,Community,346.471,2
41,composite,Acetate,400 uM-C,A,Community,524.079,2
41,composite,Acetate,400 uM-C,B,Community,559.202,2
41,composite,Acetate,400 uM-C,C,Community,591.253,2
41,PRI,Acetate,400 uM-C,A,Community,383.061,2
41,PRI,Acetate,400 uM-C,B,Community,390.957,2
41,PRI,Acetate,400 uM-C,C,Community,400.418,2
41,LOM,Casamino Acids,400 uM-C,A,Community,67.361,2
41,LOM,Casamino Acids,400 uM-C,B,Community,75.24,2
41,LOM,Casamino Acids,400 uM-C,C,Community,76.808,2
41,composite,Casamino Acids,400 uM-C,A,Community,273.26,2
41,composite,Casamino Acids,400 uM-C,B,Community,300.221,2
41,composite,Casamino Acids,400 uM-C,C,Community,321.59,2
41,PRI,Casamino Acids,400 uM-C,A,Community,156.988,2
41,PRI,Casamino Acids,400 uM-C,B,Community,184.402,2
41,LOM,Coumarate,400 uM-C,A,Community,697.856,2
41,LOM,Coumarate,400 uM-C,B,Community,606.269,2
41,LOM,Coumarate,400 uM-C,C,Community,717.44,2
41,composite,Coumarate,400 uM-C,A,Community,903.755,2
41,composite,Coumarate,400 uM-C,B,Community,831.25,2
41,composite,Coumarate,400 uM-C,C,Community,962.222,2
41,PRI,Coumarate,400 uM-C,A,Community,609.119,2
41,PRI,Coumarate,400 uM-C,B,Community,631.106,2
41,PRI,Coumarate,400 uM-C,C,Community,642.493,2
42,ABM,Control_high,0 uM-C,A,Community,362.135,2
42,ABM,Control_high,0 uM-C,B,Community,394.834,2
42,ABM,Control_high,0 uM-C,C,Community,445.318,2
42,NOM,Control_high,0 uM-C,A,Community,208.266,2
42,NOM,Control_high,0 uM-C,B,Community,229.328,2
42,NOM,Control_high,0 uM-C,C,Community,248.763,2
42,LOM,Acetate,400 uM-C,A,Community,326.572,2
42,LOM,Acetate,400 uM-C,B,Community,343.447,2
42,LOM,Acetate,400 uM-C,C,Community,354.264,2
42,composite,Acetate,400 uM-C,A,Community,534.838,2
42,composite,Acetate,400 uM-C,B,Community,572.775,2
42,composite,Acetate,400 uM-C,C,Community,603.027,2
42,PRI,Acetate,400 uM-C,A,Community,391.671,2
42,PRI,Acetate,400 uM-C,B,Community,400.249,2
42,PRI,Acetate,400 uM-C,C,Community,409.825,2
42,LOM,Casamino Acids,400 uM-C,A,Community,71.07,2
42,LOM,Casamino Acids,400 uM-C,B,Community,76.188,2
42,LOM,Casamino Acids,400 uM-C,C,Community,79.705,2
42,composite,Casamino Acids,400 uM-C,A,Community,279.336,2
42,composite,Casamino Acids,400 uM-C,B,Community,305.516,2
42,composite,Casamino Acids,400 uM-C,C,Community,328.468,2
42,PRI,Casamino Acids,400 uM-C,A,Community,160.93,2
42,PRI,Casamino Acids,400 uM-C,B,Community,190.145,2
42,LOM,Coumarate,400 uM-C,A,Community,716.014,2
42,LOM,Coumarate,400 uM-C,B,Community,621.687,2
42,LOM,Coumarate,400 uM-C,C,Community,734.045,2
42,composite,Coumarate,400 uM-C,A,Community,924.28,2
42,composite,Coumarate,400 uM-C,B,Community,851.015,2
42,composite,Coumarate,400 uM-C,C,Community,982.808,2
42,PRI,Coumarate,400 uM-C,A,Community,622.959,2
42,PRI,Coumarate,400 uM-C,B,Community,645.525,2
42,PRI,Coumarate,400 uM-C,C,Community,657.788,2
43,ABM,Control_high,0 uM-C,A,Community,376.484,2
43,ABM,Control_high,0 uM-C,B,Community,409.689,2
43,ABM,Control_high,0 uM-C,C,Community,460.032,2
43,NOM,Control_high,0 uM-C,A,Community,210.766,2
43,NOM,Control_high,0 uM-C,B,Community,232.024,2
43,NOM,Control_high,0 uM-C,C,Community,251.609,2
43,LOM,Acetate,400 uM-C,A,Community,333.892,2
43,LOM,Acetate,400 uM-C,B,Community,350.569,2
43,LOM,Acetate,400 uM-C,C,Community,361.629,2
43,composite,Acetate,400 uM-C,A,Community,544.658,2
43,composite,Acetate,400 uM-C,B,Community,582.593,2
43,composite,Acetate,400 uM-C,C,Community,613.238,2
43,PRI,Acetate,400 uM-C,A,Community,399.51,2
43,PRI,Acetate,400 uM-C,B,Community,408.46,2
43,PRI,Acetate,400 uM-C,C,Community,417.907,2
43,LOM,Casamino Acids,400 uM-C,A,Community,72.812,2
43,LOM,Casamino Acids,400 uM-C,B,Community,75.712,2
43,LOM,Casamino Acids,400 uM-C,C,Community,80.64,2
43,composite,Casamino Acids,400 uM-C,A,Community,283.578,2
43,composite,Casamino Acids,400 uM-C,B,Community,307.736,2
43,composite,Casamino Acids,400 uM-C,C,Community,332.249,2
43,PRI,Casamino Acids,400 uM-C,A,Community,162.861,2
43,PRI,Casamino Acids,400 uM-C,B,Community,191.994,2
43,LOM,Coumarate,400 uM-C,A,Community,731.369,2
43,LOM,Coumarate,400 uM-C,B,Community,635.018,2
43,LOM,Coumarate,400 uM-C,C,Community,749.832,2
43,composite,Coumarate,400 uM-C,A,Community,942.135,2
43,composite,Coumarate,400 uM-C,B,Community,867.042,2
43,composite,Coumarate,400 uM-C,C,Community,1001.441,2
43,PRI,Coumarate,400 uM-C,A,Community,634.771,2
43,PRI,Coumarate,400 uM-C,B,Community,657.566,2
43,PRI,Coumarate,400 uM-C,C,Community,668.244,2
44,ABM,Control_high,0 uM-C,A,Community,390.485,2
44,ABM,Control_high,0 uM-C,B,Community,421.819,2
44,ABM,Control_high,0 uM-C,C,Community,475.913,2
44,NOM,Control_high,0 uM-C,A,Community,212.255,2
44,NOM,Control_high,0 uM-C,B,Community,234.647,2
44,NOM,Control_high,0 uM-C,C,Community,255.358,2
44,LOM,Acetate,400 uM-C,A,Community,339.981,2
44,LOM,Acetate,400 uM-C,B,Community,356.964,2
44,LOM,Acetate,400 uM-C,C,Community,367.367,2
44,composite,Acetate,400 uM-C,A,Community,552.236,2
44,composite,Acetate,400 uM-C,B,Community,591.611,2
44,composite,Acetate,400 uM-C,C,Community,622.725,2
44,PRI,Acetate,400 uM-C,A,Community,406.989,2
44,PRI,Acetate,400 uM-C,B,Community,417.469,2
44,PRI,Acetate,400 uM-C,C,Community,426.004,2
44,LOM,Casamino Acids,400 uM-C,A,Community,72.539,2
44,LOM,Casamino Acids,400 uM-C,B,Community,75.784,2
44,LOM,Casamino Acids,400 uM-C,C,Community,81.274,2
44,composite,Casamino Acids,400 uM-C,A,Community,284.794,2
44,composite,Casamino Acids,400 uM-C,B,Community,310.431,2
44,composite,Casamino Acids,400 uM-C,C,Community,336.632,2
44,PRI,Casamino Acids,400 uM-C,A,Community,163.521,2
44,PRI,Casamino Acids,400 uM-C,B,Community,193.436,2
44,LOM,Coumarate,400 uM-C,A,Community,744.912,2
44,LOM,Coumarate,400 uM-C,B,Community,648.106,2
44,LOM,Coumarate,400 uM-C,C,Community,763.034,2
44,composite,Coumarate,400 uM-C,A,Community,957.167,2
44,composite,Coumarate,400 uM-C,B,Community,882.753,2
44,composite,Coumarate,400 uM-C,C,Community,1018.392,2
44,PRI,Coumarate,400 uM-C,A,Community,644.585,2
44,PRI,Coumarate,400 uM-C,B,Community,667.55,2
44,PRI,Coumarate,400 uM-C,C,Community,679.002,2
45,ABM,Control_high,0 uM-C,A,Community,400.252,2
45,ABM,Control_high,0 uM-C,B,Community,433.059,2
45,ABM,Control_high,0 uM-C,C,Community,486.621,2
45,NOM,Control_high,0 uM-C,A,Community,216.479,2
45,NOM,Control_high,0 uM-C,B,Community,236.927,2
45,NOM,Control_high,0 uM-C,C,Community,259.49,2
45,LOM,Acetate,400 uM-C,A,Community,346.893,2
45,LOM,Acetate,400 uM-C,B,Community,365.388,2
45,LOM,Acetate,400 uM-C,C,Community,375.162,2
45,composite,Acetate,400 uM-C,A,Community,563.372,2
45,composite,Acetate,400 uM-C,B,Community,602.315,2
45,composite,Acetate,400 uM-C,C,Community,634.652,2
45,PRI,Acetate,400 uM-C,A,Community,415.826,2
45,PRI,Acetate,400 uM-C,B,Community,425.007,2
45,PRI,Acetate,400 uM-C,C,Community,433.996,2
45,LOM,Casamino Acids,400 uM-C,A,Community,74.369,2
45,LOM,Casamino Acids,400 uM-C,B,Community,76.633,2
45,LOM,Casamino Acids,400 uM-C,C,Community,83.062,2
45,composite,Casamino Acids,400 uM-C,A,Community,290.848,2
45,composite,Casamino Acids,400 uM-C,B,Community,313.56,2
45,composite,Casamino Acids,400 uM-C,C,Community,342.552,2
45,PRI,Casamino Acids,400 uM-C,A,Community,166.599,2
45,PRI,Casamino Acids,400 uM-C,B,Community,196.652,2
45,LOM,Coumarate,400 uM-C,A,Community,760.271,2
45,LOM,Coumarate,400 uM-C,B,Community,661.401,2
45,LOM,Coumarate,400 uM-C,C,Community,778.512,2
45,composite,Coumarate,400 uM-C,A,Community,976.75,2
45,composite,Coumarate,400 uM-C,B,Community,898.328,2
45,composite,Coumarate,400 uM-C,C,Community,1038.002,2
45,PRI,Coumarate,400 uM-C,A,Community,656.62,2
45,PRI,Coumarate,400 uM-C,B,Community,679.726,2
45,PRI,Coumarate,400 uM-C,C,Community,690.917,2
46,ABM,Control_high,0 uM-C,A,Community,409.356,2
46,ABM,Control_high,0 uM-C,B,Community,441.345,2
46,ABM,Control_high,0 uM-C,C,Community,495.854,2
46,NOM,Control_high,0 uM-C,A,Community,220.364,2
46,NOM,Control_high,0 uM-C,B,Community,239.796,2
46,NOM,Control_high,0 uM-C,C,Community,262.939,2
46,LOM,Acetate,400 uM-C,A,Community,354.263,2
46,LOM,Acetate,400 uM-C,B,Community,374.09,2
46,LOM,Acetate,400 uM-C,C,Community,383.288,2
46,composite,Acetate,400 uM-C,A,Community,574.627,2
46,composite,Acetate,400 uM-C,B,Community,613.886,2
46,composite,Acetate,400 uM-C,C,Community,646.227,2
46,PRI,Acetate,400 uM-C,A,Community,425.793,2
46,PRI,Acetate,400 uM-C,B,Community,434.649,2
46,PRI,Acetate,400 uM-C,C,Community,444.015,2
46,LOM,Casamino Acids,400 uM-C,A,Community,76.186,2
46,LOM,Casamino Acids,400 uM-C,B,Community,80.23,2
46,LOM,Casamino Acids,400 uM-C,C,Community,84.741,2
46,composite,Casamino Acids,400 uM-C,A,Community,296.55,2
46,composite,Casamino Acids,400 uM-C,B,Community,320.026,2
46,composite,Casamino Acids,400 uM-C,C,Community,347.68,2
46,PRI,Casamino Acids,400 uM-C,A,Community,169.825,2
46,PRI,Casamino Acids,400 uM-C,B,Community,200.503,2
46,LOM,Coumarate,400 uM-C,A,Community,776.497,2
46,LOM,Coumarate,400 uM-C,B,Community,676.816,2
46,LOM,Coumarate,400 uM-C,C,Community,792.051,2
46,composite,Coumarate,400 uM-C,A,Community,996.861,2
46,composite,Coumarate,400 uM-C,B,Community,916.612,2
46,composite,Coumarate,400 uM-C,C,Community,1054.99,2
46,PRI,Coumarate,400 uM-C,A,Community,668.746,2
46,PRI,Coumarate,400 uM-C,B,Community,691.857,2
46,PRI,Coumarate,400 uM-C,C,Community,704.266,2
47,ABM,Control_high,0 uM-C,A,Community,417.085,2
47,ABM,Control_high,0 uM-C,B,Community,450.599,2
47,ABM,Control_high,0 uM-C,C,Community,505.624,2
47,NOM,Control_high,0 uM-C,A,Community,222.416,2
47,NOM,Control_high,0 uM-C,B,Community,242.506,2
47,NOM,Control_high,0 uM-C,C,Community,267.339,2
47,LOM,Acetate,400 uM-C,A,Community,361.084,2
47,LOM,Acetate,400 uM-C,B,Community,379.59,2
47,LOM,Acetate,400 uM-C,C,Community,388.629,2
47,composite,Acetate,400 uM-C,A,Community,583.5,2
47,composite,Acetate,400 uM-C,B,Community,622.096,2
47,composite,Acetate,400 uM-C,C,Community,655.968,2
47,PRI,Acetate,400 uM-C,A,Community,433.637,2
47,PRI,Acetate,400 uM-C,B,Community,442.391,2
47,PRI,Acetate,400 uM-C,C,Community,450.295,2
47,LOM,Casamino Acids,400 uM-C,A,Community,76.187,2
47,LOM,Casamino Acids,400 uM-C,B,Community,78.72,2
47,LOM,Casamino Acids,400 uM-C,C,Community,87.4,2
47,composite,Casamino Acids,400 uM-C,A,Community,298.603,2
47,composite,Casamino Acids,400 uM-C,B,Community,321.226,2
47,composite,Casamino Acids,400 uM-C,C,Community,354.739,2
47,PRI,Casamino Acids,400 uM-C,A,Community,170.237,2
47,PRI,Casamino Acids,400 uM-C,B,Community,201.989,2
47,LOM,Coumarate,400 uM-C,A,Community,790.421,2
47,LOM,Coumarate,400 uM-C,B,Community,689.882,2
47,LOM,Coumarate,400 uM-C,C,Community,805.322,2
47,composite,Coumarate,400 uM-C,A,Community,1012.837,2
47,composite,Coumarate,400 uM-C,B,Community,932.388,2
47,composite,Coumarate,400 uM-C,C,Community,1072.661,2
47,PRI,Coumarate,400 uM-C,A,Community,678.309,2
47,PRI,Coumarate,400 uM-C,B,Community,703.059,2
47,PRI,Coumarate,400 uM-C,C,Community,714.661,2
48,ABM,Control_high,0 uM-C,A,Community,424.811,2
48,ABM,Control_high,0 uM-C,B,Community,457.801,2
48,ABM,Control_high,0 uM-C,C,Community,511.764,2
48,NOM,Control_high,0 uM-C,A,Community,224.393,2
48,NOM,Control_high,0 uM-C,B,Community,244.69,2
48,NOM,Control_high,0 uM-C,C,Community,270.327,2
48,LOM,Acetate,400 uM-C,A,Community,368.099,2
48,LOM,Acetate,400 uM-C,B,Community,388.615,2
48,LOM,Acetate,400 uM-C,C,Community,396.049,2
48,composite,Acetate,400 uM-C,A,Community,592.492,2
48,composite,Acetate,400 uM-C,B,Community,633.305,2
48,composite,Acetate,400 uM-C,C,Community,666.376,2
48,PRI,Acetate,400 uM-C,A,Community,441.404,2
48,PRI,Acetate,400 uM-C,B,Community,449.329,2
48,PRI,Acetate,400 uM-C,C,Community,459.518,2
48,LOM,Casamino Acids,400 uM-C,A,Community,76.637,2
48,LOM,Casamino Acids,400 uM-C,B,Community,80.413,2
48,LOM,Casamino Acids,400 uM-C,C,Community,89.661,2
48,composite,Casamino Acids,400 uM-C,A,Community,301.03,2
48,composite,Casamino Acids,400 uM-C,B,Community,325.103,2
48,composite,Casamino Acids,400 uM-C,C,Community,359.988,2
48,PRI,Casamino Acids,400 uM-C,A,Community,173.199,2
48,PRI,Casamino Acids,400 uM-C,B,Community,205.567,2
48,LOM,Coumarate,400 uM-C,A,Community,806.734,2
