Day,Treatment,Carbon,Concentration,Rep,Strain,Count,Sum,,
2,LOM,Casamino Acids,100,A,NAS-14.1,0,2300000,,
2,LOM,Casamino Acids,100,A,SE45,0,2300000,,
2,LOM,Casamino Acids,100,A,Y4I,1300000,2300000,,
2,LOM,Casamino Acids,100,B,E-37,0,3000000,,
2,LOM,Casamino Acids,100,B,EE-36,600000,3000000,,
2,LOM,Casamino Acids,100,B,ISM,400000,3000000,,
2,LOM,Casamino Acids,100,B,NAS-14.1,0,3000000,,
2,LOM,Casamino Acids,100,B,SE45,0,3000000,,
2,LOM,Casamino Acids,100,B,Y4I,2000000,3000000,,
2,LOM,Casamino Acids,100,C,E-37,0,4600000,,
2,LOM,Casamino Acids,100,C,EE-36,400000,4600000,,
2,LOM,Casamino Acids,100,C,ISM,300000,4600000,,
2,LOM,Casamino Acids,100,C,NAS-14.1,0,4600000,,
2,LOM,Casamino Acids,100,C,SE45,0,4600000,,
2,LOM,Casamino Acids,100,C,Y4I,3900000,4600000,,
2,LOM,Casamino Acids,100,D,E-37,0,1700000,,
2,LOM,Casamino Acids,100,D,EE-36,100000,1700000,,
2,LOM,Casamino Acids,100,D,ISM,100000,1700000,,
2,LOM,Casamino Acids,100,D,NAS-14.1,0,1700000,,
2,LOM,Casamino Acids,100,D,SE45,100000,1700000,,
2,LOM,Casamino Acids,100,D,Y4I,1400000,1700000,,
2,LOM,Casamino Acids,100,E,E-37,0,2800000,,
2,LOM,Casamino Acids,100,E,EE-36,900000,2800000,,
2,LOM,Casamino Acids,100,E,ISM,600000,2800000,,
2,LOM,Casamino Acids,100,E,NAS-14.1,0,2800000,,
2,LOM,Casamino Acids,100,E,SE45,0,2800000,,
2,LOM,Casamino Acids,100,E,Y4I,1300000,2800000,,
2,PRI,Casamino Acids,100,A,E-37,100000,4300000,,
2,PRI,Casamino Acids,100,A,EE-36,200000,4300000,,
2,PRI,Casamino Acids,100,A,ISM,400000,4300000,,
2,PRI,Casamino Acids,100,A,NAS-14.1,0,4300000,,
2,PRI,Casamino Acids,100,A,SE45,100000,4300000,,
2,PRI,Casamino Acids,100,A,Y4I,3500000,4300000,,
2,PRI,Casamino Acids,100,B,E-37,600000,5800000,,
2,PRI,Casamino Acids,100,B,EE-36,300000,5800000,,
2,PRI,Casamino Acids,100,B,ISM,0,5800000,,
2,PRI,Casamino Acids,100,B,NAS-14.1,0,5800000,,
2,PRI,Casamino Acids,100,B,SE45,0,5800000,,
2,PRI,Casamino Acids,100,B,Y4I,4900000,5800000,,
2,PRI,Casamino Acids,100,C,E-37,200000,7200000,,
2,PRI,Casamino Acids,100,C,EE-36,300000,7200000,,
2,PRI,Casamino Acids,100,C,ISM,400000,7200000,,
2,PRI,Casamino Acids,100,C,NAS-14.1,0,7200000,,
2,PRI,Casamino Acids,100,C,SE45,100000,7200000,,
2,PRI,Casamino Acids,100,C,Y4I,6200000,7200000,,
2,PRI,Casamino Acids,100,D,E-37,700000,4800000,,
2,PRI,Casamino Acids,100,D,EE-36,0,4800000,,
2,PRI,Casamino Acids,100,D,ISM,600000,4800000,,
2,PRI,Casamino Acids,100,D,NAS-14.1,0,4800000,,
2,PRI,Casamino Acids,100,D,SE45,200000,4800000,,
2,PRI,Casamino Acids,100,D,Y4I,3300000,4800000,,
2,PRI,Casamino Acids,100,E,E-37,100000,5400000,,
2,PRI,Casamino Acids,100,E,EE-36,100000,5400000,,
2,PRI,Casamino Acids,100,E,ISM,0,5400000,,
2,PRI,Casamino Acids,100,E,NAS-14.1,0,5400000,,
2,PRI,Casamino Acids,100,E,SE45,400000,5400000,,
2,PRI,Casamino Acids,100,E,Y4I,4800000,5400000,,
2,LOM,Tryptone,100,A,E-37,0,30000000,,
2,LOM,Tryptone,100,A,EE-36,1000000,30000000,,
2,LOM,Tryptone,100,A,ISM,4000000,30000000,,
2,LOM,Tryptone,100,A,NAS-14.1,0,30000000,,
2,LOM,Tryptone,100,A,SE45,0,30000000,,
2,LOM,Tryptone,100,A,Y4I,25000000,30000000,,
2,LOM,Tryptone,100,B,E-37,0,34000000,,
2,LOM,Tryptone,100,B,EE-36,3000000,34000000,,
2,LOM,Tryptone,100,B,ISM,3000000,34000000,,
2,LOM,Tryptone,100,B,NAS-14.1,0,34000000,,
2,LOM,Tryptone,100,B,SE45,0,34000000,,
2,LOM,Tryptone,100,B,Y4I,28000000,34000000,,
2,LOM,Tryptone,100,C,E-37,0,24000000,,
2,LOM,Tryptone,100,C,EE-36,1000000,24000000,,
2,LOM,Tryptone,100,C,ISM,3000000,24000000,,
2,LOM,Tryptone,100,C,NAS-14.1,0,24000000,,
2,LOM,Tryptone,100,C,SE45,0,24000000,,
2,LOM,Tryptone,100,C,Y4I,20000000,24000000,,
2,LOM,Tryptone,100,D,E-37,0,59000000,,
2,LOM,Tryptone,100,D,EE-36,2000000,59000000,,
2,LOM,Tryptone,100,D,ISM,4000000,59000000,,
2,LOM,Tryptone,100,D,NAS-14.1,0,59000000,,
2,LOM,Tryptone,100,D,SE45,0,59000000,,
2,LOM,Tryptone,100,D,Y4I,53000000,59000000,,
2,LOM,Tryptone,100,E,E-37,0,30000000,,
2,LOM,Tryptone,100,E,EE-36,2000000,30000000,,
2,LOM,Tryptone,100,E,ISM,5000000,30000000,,
2,LOM,Tryptone,100,E,NAS-14.1,0,30000000,,
2,LOM,Tryptone,100,E,SE45,0,30000000,,
2,LOM,Tryptone,100,E,Y4I,23000000,30000000,,
2,PRI,Tryptone,100,A,E-37,0,52000000,,
2,PRI,Tryptone,100,A,EE-36,0,52000000,,
2,PRI,Tryptone,100,A,ISM,0,52000000,,
2,PRI,Tryptone,100,A,NAS-14.1,0,52000000,,
2,PRI,Tryptone,100,A,SE45,0,52000000,,
2,PRI,Tryptone,100,A,Y4I,52000000,52000000,,
2,PRI,Tryptone,100,B,E-37,0,11000000,,
2,PRI,Tryptone,100,B,EE-36,0,11000000,,
2,PRI,Tryptone,100,B,ISM,1000000,11000000,,
2,PRI,Tryptone,100,B,NAS-14.1,0,11000000,,
2,PRI,Tryptone,100,B,SE45,0,11000000,,
2,PRI,Tryptone,100,B,Y4I,10000000,11000000,,
2,PRI,Tryptone,100,C,E-37,1000000,33000000,,
2,PRI,Tryptone,100,C,EE-36,1000000,33000000,,
2,PRI,Tryptone,100,C,ISM,6000000,33000000,,
2,PRI,Tryptone,100,C,NAS-14.1,0,33000000,,
2,PRI,Tryptone,100,C,SE45,0,33000000,,
2,PRI,Tryptone,100,C,Y4I,25000000,33000000,,
2,PRI,Tryptone,100,D,E-37,0,21000000,,
2,PRI,Tryptone,100,D,EE-36,0,21000000,,
2,PRI,Tryptone,100,D,ISM,6000000,21000000,,
2,PRI,Tryptone,100,D,NAS-14.1,0,21000000,,
2,PRI,Tryptone,100,D,SE45,0,21000000,,
2,PRI,Tryptone,100,D,Y4I,15000000,21000000,,
2,PRI,Tryptone,100,E,E-37,0,52000000,,
2,PRI,Tryptone,100,E,EE-36,1000000,52000000,,
2,PRI,Tryptone,100,E,ISM,4000000,52000000,,
2,PRI,Tryptone,100,E,NAS-14.1,0,52000000,,
2,PRI,Tryptone,100,E,SE45,0,52000000,,
2,PRI,Tryptone,100,E,Y4I,47000000,52000000,,
2,ABM,Acetate,100,A,E-37,180000,930000,,
2,ABM,Acetate,100,A,EE-36,110000,930000,,
2,ABM,Acetate,100,A,ISM,0,930000,,
2,ABM,Acetate,100,A,NAS-14.1,0,930000,,
2,ABM,Acetate,100,A,SE45,50000,930000,,
2,ABM,Acetate,100,A,Y4I,590000,930000,,
2,ABM,Acetate,100,B,E-37,70000,710000,,
2,ABM,Acetate,100,B,EE-36,120000,710000,,
2,ABM,Acetate,100,B,ISM,10000,710000,,
2,ABM,Acetate,100,B,NAS-14.1,50000,710000,,
2,ABM,Acetate,100,B,SE45,40000,710000,,
2,ABM,Acetate,100,B,Y4I,420000,710000,,
2,ABM,Acetate,100,C,E-37,40000,880000,,
2,ABM,Acetate,100,C,EE-36,200000,880000,,
2,ABM,Acetate,100,C,ISM,130000,880000,,
2,ABM,Acetate,100,C,NAS-14.1,0,880000,,
2,ABM,Acetate,100,C,SE45,70000,880000,,
2,ABM,Acetate,100,C,Y4I,440000,880000,,
2,ABM,Acetate,100,D,E-37,170000,1320000,,
2,ABM,Acetate,100,D,EE-36,380000,1320000,,
2,ABM,Acetate,100,D,ISM,260000,1320000,,
2,ABM,Acetate,100,D,NAS-14.1,0,1320000,,
2,ABM,Acetate,100,D,SE45,60000,1320000,,
2,ABM,Acetate,100,D,Y4I,450000,1320000,,
2,ABM,Acetate,100,E,E-37,180000,1000000,,
2,ABM,Acetate,100,E,EE-36,190000,1000000,,
2,ABM,Acetate,100,E,ISM,70000,1000000,,
2,ABM,Acetate,100,E,NAS-14.1,0,1000000,,
2,ABM,Acetate,100,E,SE45,40000,1000000,,
2,ABM,Acetate,100,E,Y4I,520000,1000000,,
2,ABM,Coumarate,100,A,E-37,180000,930000,,
2,ABM,Coumarate,100,A,EE-36,110000,930000,,
2,ABM,Coumarate,100,A,ISM,0,930000,,
2,ABM,Coumarate,100,A,NAS-14.1,0,930000,,
2,ABM,Coumarate,100,A,SE45,50000,930000,,
2,ABM,Coumarate,100,A,Y4I,590000,930000,,
2,ABM,Coumarate,100,B,E-37,70000,710000,,
2,ABM,Coumarate,100,B,EE-36,120000,710000,,
2,ABM,Coumarate,100,B,ISM,10000,710000,,
2,ABM,Coumarate,100,B,NAS-14.1,50000,710000,,
2,ABM,Coumarate,100,B,SE45,40000,710000,,
2,ABM,Coumarate,100,B,Y4I,420000,710000,,
2,ABM,Coumarate,100,C,E-37,40000,880000,,
2,ABM,Coumarate,100,C,EE-36,200000,880000,,
2,ABM,Coumarate,100,C,ISM,130000,880000,,
2,ABM,Coumarate,100,C,NAS-14.1,0,880000,,
2,ABM,Coumarate,100,C,SE45,70000,880000,,
2,ABM,Coumarate,100,C,Y4I,440000,880000,,
2,ABM,Coumarate,100,D,E-37,170000,1320000,,
2,ABM,Coumarate,100,D,EE-36,380000,1320000,,
2,ABM,Coumarate,100,D,ISM,260000,1320000,,
2,ABM,Coumarate,100,D,NAS-14.1,0,1320000,,
2,ABM,Coumarate,100,D,SE45,60000,1320000,,
2,ABM,Coumarate,100,D,Y4I,450000,1320000,,
2,ABM,Coumarate,100,E,E-37,180000,1000000,,
2,ABM,Coumarate,100,E,EE-36,190000,1000000,,
2,ABM,Coumarate,100,E,ISM,70000,1000000,,
2,ABM,Coumarate,100,E,NAS-14.1,0,1000000,,
2,ABM,Coumarate,100,E,SE45,40000,1000000,,
2,ABM,Coumarate,100,E,Y4I,520000,1000000,,
2,ABM,Casamino Acids,100,A,E-37,180000,930000,,
2,ABM,Casamino Acids,100,A,EE-36,110000,930000,,
2,ABM,Casamino Acids,100,A,ISM,0,930000,,
2,ABM,Casamino Acids,100,A,NAS-14.1,0,930000,,
2,ABM,Casamino Acids,100,A,SE45,50000,930000,,
2,ABM,Casamino Acids,100,A,Y4I,590000,930000,,
2,ABM,Casamino Acids,100,B,E-37,70000,710000,,
2,ABM,Casamino Acids,100,B,EE-36,120000,710000,,
2,ABM,Casamino Acids,100,B,ISM,10000,710000,,
2,ABM,Casamino Acids,100,B,NAS-14.1,50000,710000,,
2,ABM,Casamino Acids,100,B,SE45,40000,710000,,
2,ABM,Casamino Acids,100,B,Y4I,420000,710000,,
2,ABM,Casamino Acids,100,C,E-37,40000,880000,,
2,ABM,Casamino Acids,100,C,EE-36,200000,880000,,
2,ABM,Casamino Acids,100,C,ISM,130000,880000,,
2,ABM,Casamino Acids,100,C,NAS-14.1,0,880000,,
2,ABM,Casamino Acids,100,C,SE45,70000,880000,,
2,ABM,Casamino Acids,100,C,Y4I,440000,880000,,
2,ABM,Casamino Acids,100,D,E-37,170000,1320000,,
2,ABM,Casamino Acids,100,D,EE-36,380000,1320000,,
2,ABM,Casamino Acids,100,D,ISM,260000,1320000,,
2,ABM,Casamino Acids,100,D,NAS-14.1,0,1320000,,
2,ABM,Casamino Acids,100,D,SE45,60000,1320000,,
2,ABM,Casamino Acids,100,D,Y4I,450000,1320000,,
2,ABM,Casamino Acids,100,E,E-37,180000,1000000,,
2,ABM,Casamino Acids,100,E,EE-36,190000,1000000,,
2,ABM,Casamino Acids,100,E,ISM,70000,1000000,,
2,ABM,Casamino Acids,100,E,NAS-14.1,0,1000000,,
2,ABM,Casamino Acids,100,E,SE45,40000,1000000,,
2,ABM,Casamino Acids,100,E,Y4I,520000,1000000,,
2,ABM,Tryptone,100,A,E-37,180000,930000,,
2,ABM,Tryptone,100,A,EE-36,110000,930000,,
2,ABM,Tryptone,100,A,ISM,0,930000,,
2,ABM,Tryptone,100,A,NAS-14.1,0,930000,,
2,ABM,Tryptone,100,A,SE45,50000,930000,,
2,ABM,Tryptone,100,A,Y4I,590000,930000,,
2,ABM,Tryptone,100,B,E-37,70000,710000,,
2,ABM,Tryptone,100,B,EE-36,120000,710000,,
2,ABM,Tryptone,100,B,ISM,10000,710000,,
2,ABM,Tryptone,100,B,NAS-14.1,50000,710000,,
2,ABM,Tryptone,100,B,SE45,40000,710000,,
2,ABM,Tryptone,100,B,Y4I,420000,710000,,
2,ABM,Tryptone,100,C,E-37,40000,880000,,
2,ABM,Tryptone,100,C,EE-36,200000,880000,,
2,ABM,Tryptone,100,C,ISM,130000,880000,,
2,ABM,Tryptone,100,C,NAS-14.1,0,880000,,
2,ABM,Tryptone,100,C,SE45,70000,880000,,
2,ABM,Tryptone,100,C,Y4I,440000,880000,,
2,ABM,Tryptone,100,D,E-37,170000,1320000,,
2,ABM,Tryptone,100,D,EE-36,380000,1320000,,
2,ABM,Tryptone,100,D,ISM,260000,1320000,,
2,ABM,Tryptone,100,D,NAS-14.1,0,1320000,,
2,ABM,Tryptone,100,D,SE45,60000,1320000,,
2,ABM,Tryptone,100,D,Y4I,450000,1320000,,
2,ABM,Tryptone,100,E,E-37,180000,1000000,,
2,ABM,Tryptone,100,E,EE-36,190000,1000000,,
2,ABM,Tryptone,100,E,ISM,70000,1000000,,
2,ABM,Tryptone,100,E,NAS-14.1,0,1000000,,
2,ABM,Tryptone,100,E,SE45,40000,1000000,,
2,ABM,Tryptone,100,E,Y4I,520000,1000000,,
2,NOM,Acetate,100,A,E-37,300000,1400000,,
2,NOM,Acetate,100,A,EE-36,200000,1400000,,
2,NOM,Acetate,100,A,ISM,200000,1400000,,
2,NOM,Acetate,100,A,NAS-14.1,0,1400000,,
2,NOM,Acetate,100,A,SE45,600000,1400000,,
2,NOM,Acetate,100,A,Y4I,100000,1400000,,
2,NOM,Acetate,100,B,E-37,800000,2000000,,
2,NOM,Acetate,100,B,EE-36,400000,2000000,,
2,NOM,Acetate,100,B,ISM,300000,2000000,,
2,NOM,Acetate,100,B,NAS-14.1,0,2000000,,
2,NOM,Acetate,100,B,SE45,100000,2000000,,
2,NOM,Acetate,100,B,Y4I,400000,2000000,,
2,NOM,Acetate,100,C,E-37,400000,2200000,,
2,NOM,Acetate,100,C,EE-36,100000,2200000,,
2,NOM,Acetate,100,C,ISM,100000,2200000,,
2,NOM,Acetate,100,C,NAS-14.1,0,2200000,,
2,NOM,Acetate,100,C,SE45,200000,2200000,,
2,NOM,Acetate,100,C,Y4I,1400000,2200000,,
2,NOM,Acetate,100,D,E-37,600000,1500000,,
2,NOM,Acetate,100,D,EE-36,100000,1500000,,
2,NOM,Acetate,100,D,ISM,300000,1500000,,
2,NOM,Acetate,100,D,NAS-14.1,0,1500000,,
2,NOM,Acetate,100,D,SE45,100000,1500000,,
2,NOM,Acetate,100,D,Y4I,400000,1500000,,
2,NOM,Acetate,100,E,E-37,300000,800000,,
2,NOM,Acetate,100,E,EE-36,0,800000,,
2,NOM,Acetate,100,E,ISM,100000,800000,,
2,NOM,Acetate,100,E,NAS-14.1,0,800000,,
2,NOM,Acetate,100,E,SE45,0,800000,,
2,NOM,Acetate,100,E,Y4I,400000,800000,,
2,NOM,Coumarate,100,A,E-37,300000,1400000,,
2,NOM,Coumarate,100,A,EE-36,200000,1400000,,
2,NOM,Coumarate,100,A,ISM,200000,1400000,,
2,NOM,Coumarate,100,A,NAS-14.1,0,1400000,,
2,NOM,Coumarate,100,A,SE45,600000,1400000,,
2,NOM,Coumarate,100,A,Y4I,100000,1400000,,
2,NOM,Coumarate,100,B,E-37,800000,2000000,,
2,NOM,Coumarate,100,B,EE-36,400000,2000000,,
2,NOM,Coumarate,100,B,ISM,300000,2000000,,
2,NOM,Coumarate,100,B,NAS-14.1,0,2000000,,
2,NOM,Coumarate,100,B,SE45,100000,2000000,,
2,NOM,Coumarate,100,B,Y4I,400000,2000000,,
2,NOM,Coumarate,100,C,E-37,400000,2200000,,
2,NOM,Coumarate,100,C,EE-36,100000,2200000,,
2,NOM,Coumarate,100,C,ISM,100000,2200000,,
2,NOM,Coumarate,100,C,NAS-14.1,0,2200000,,
2,NOM,Coumarate,100,C,SE45,200000,2200000,,
2,NOM,Coumarate,100,C,Y4I,1400000,2200000,,
2,NOM,Coumarate,100,D,E-37,600000,1500000,,
2,NOM,Coumarate,100,D,EE-36,100000,1500000,,
2,NOM,Coumarate,100,D,ISM,300000,1500000,,
2,NOM,Coumarate,100,D,NAS-14.1,0,1500000,,
2,NOM,Coumarate,100,D,SE45,100000,1500000,,
2,NOM,Coumarate,100,D,Y4I,400000,1500000,,
2,NOM,Coumarate,100,E,E-37,300000,800000,,
2,NOM,Coumarate,100,E,EE-36,0,800000,,
2,NOM,Coumarate,100,E,ISM,100000,800000,,
2,NOM,Coumarate,100,E,NAS-14.1,0,800000,,
2,NOM,Coumarate,100,E,SE45,0,800000,,
2,NOM,Coumarate,100,E,Y4I,400000,800000,,
2,NOM,Casamino Acids,100,A,E-37,300000,1400000,,
2,NOM,Casamino Acids,100,A,EE-36,200000,1400000,,
2,NOM,Casamino Acids,100,A,ISM,200000,1400000,,
2,NOM,Casamino Acids,100,A,NAS-14.1,0,1400000,,
2,NOM,Casamino Acids,100,A,SE45,600000,1400000,,
2,NOM,Casamino Acids,100,A,Y4I,100000,1400000,,
2,NOM,Casamino Acids,100,B,E-37,800000,2000000,,
2,NOM,Casamino Acids,100,B,EE-36,400000,2000000,,
2,NOM,Casamino Acids,100,B,ISM,300000,2000000,,
2,NOM,Casamino Acids,100,B,NAS-14.1,0,2000000,,
2,NOM,Casamino Acids,100,B,SE45,100000,2000000,,
2,NOM,Casamino Acids,100,B,Y4I,400000,2000000,,
2,NOM,Casamino Acids,100,C,E-37,400000,2200000,,
2,NOM,Casamino Acids,100,C,EE-36,100000,2200000,,
2,NOM,Casamino Acids,100,C,ISM,100000,2200000,,
2,NOM,Casamino Acids,100,C,NAS-14.1,0,2200000,,
2,NOM,Casamino Acids,100,C,SE45,200000,2200000,,
2,NOM,Casamino Acids,100,C,Y4I,1400000,2200000,,
2,NOM,Casamino Acids,100,D,E-37,600000,1500000,,
2,NOM,Casamino Acids,100,D,EE-36,100000,1500000,,
2,NOM,Casamino Acids,100,D,ISM,300000,1500000,,
2,NOM,Casamino Acids,100,D,NAS-14.1,0,1500000,,
2,NOM,Casamino Acids,100,D,SE45,100000,1500000,,
2,NOM,Casamino Acids,100,D,Y4I,400000,1500000,,
2,NOM,Casamino Acids,100,E,E-37,300000,800000,,
2,NOM,Casamino Acids,100,E,EE-36,0,800000,,
2,NOM,Casamino Acids,100,E,ISM,100000,800000,,
2,NOM,Casamino Acids,100,E,NAS-14.1,0,800000,,
2,NOM,Casamino Acids,100,E,SE45,0,800000,,
2,NOM,Casamino Acids,100,E,Y4I,400000,800000,,
2,NOM,Tryptone,100,A,E-37,300000,1400000,,
2,NOM,Tryptone,100,A,EE-36,200000,1400000,,
2,NOM,Tryptone,100,A,ISM,200000,1400000,,
2,NOM,Tryptone,100,A,NAS-14.1,0,1400000,,
2,NOM,Tryptone,100,A,SE45,600000,1400000,,
2,NOM,Tryptone,100,A,Y4I,100000,1400000,,
2,NOM,Tryptone,100,B,E-37,800000,2000000,,
2,NOM,Tryptone,100,B,EE-36,400000,2000000,,
2,NOM,Tryptone,100,B,ISM,300000,2000000,,
2,NOM,Tryptone,100,B,NAS-14.1,0,2000000,,
2,NOM,Tryptone,100,B,SE45,100000,2000000,,
2,NOM,Tryptone,100,B,Y4I,400000,2000000,,
2,NOM,Tryptone,100,C,E-37,400000,2200000,,
2,NOM,Tryptone,100,C,EE-36,100000,2200000,,
2,NOM,Tryptone,100,C,ISM,100000,2200000,,
2,NOM,Tryptone,100,C,NAS-14.1,0,2200000,,
2,NOM,Tryptone,100,C,SE45,200000,2200000,,
2,NOM,Tryptone,100,C,Y4I,1400000,2200000,,
2,NOM,Tryptone,100,D,E-37,600000,1500000,,
2,NOM,Tryptone,100,D,EE-36,100000,1500000,,
2,NOM,Tryptone,100,D,ISM,300000,1500000,,
2,NOM,Tryptone,100,D,NAS-14.1,0,1500000,,
2,NOM,Tryptone,100,D,SE45,100000,1500000,,
2,NOM,Tryptone,100,D,Y4I,400000,1500000,,
2,NOM,Tryptone,100,E,E-37,300000,800000,,
2,NOM,Tryptone,100,E,EE-36,0,800000,,
2,NOM,Tryptone,100,E,ISM,100000,800000,,
2,NOM,Tryptone,100,E,NAS-14.1,0,800000,,
2,NOM,Tryptone,100,E,SE45,0,800000,,
2,NOM,Tryptone,100,E,Y4I,400000,800000,,
0,LOM,Acetate,1,A,E-37,100,3500,,
0,LOM,Acetate,1,A,EE-36,100,3500,,
0,LOM,Acetate,1,A,ISM,700,3500,,
0,LOM,Acetate,1,A,NAS-14.1,1700,3500,,
0,LOM,Acetate,1,A,SE45,600,3500,,
0,LOM,Acetate,1,A,Y4I,300,3500,,
0,LOM,Acetate,1,B,E-37,100,6400,,
0,LOM,Acetate,1,B,EE-36,100,6400,,
0,LOM,Acetate,1,B,ISM,1100,6400,,
0,LOM,Acetate,1,B,NAS-14.1,2200,6400,,
0,LOM,Acetate,1,B,SE45,900,6400,,
0,LOM,Acetate,1,B,Y4I,2000,6400,,
0,LOM,Acetate,1,C,E-37,0,4200,,
0,LOM,Acetate,1,C,EE-36,200,4200,,
0,LOM,Acetate,1,C,ISM,1400,4200,,
0,LOM,Acetate,1,C,NAS-14.1,1400,4200,,
0,LOM,Acetate,1,C,SE45,400,4200,,
0,LOM,Acetate,1,C,Y4I,800,4200,,
0,LOM,Acetate,1,D,E-37,0,5100,,
0,LOM,Acetate,1,D,EE-36,700,5100,,
0,LOM,Acetate,1,D,ISM,900,5100,,
0,LOM,Acetate,1,D,NAS-14.1,2300,5100,,
0,LOM,Acetate,1,D,SE45,600,5100,,
0,LOM,Acetate,1,D,Y4I,600,5100,,
0,LOM,Acetate,1,E,E-37,0,5100,,
0,LOM,Acetate,1,E,EE-36,100,5100,,
0,LOM,Acetate,1,E,ISM,1300,5100,,
0,LOM,Acetate,1,E,NAS-14.1,2300,5100,,
0,LOM,Acetate,1,E,SE45,600,5100,,
0,LOM,Acetate,1,E,Y4I,800,5100,,
0,PRI,Acetate,1,A,E-37,100,4200,,
0,PRI,Acetate,1,A,EE-36,0,4200,,
0,PRI,Acetate,1,A,ISM,900,4200,,
0,PRI,Acetate,1,A,NAS-14.1,2300,4200,,
0,PRI,Acetate,1,A,SE45,400,4200,,
0,PRI,Acetate,1,A,Y4I,500,4200,,
0,PRI,Acetate,1,B,E-37,200,3100,,
0,PRI,Acetate,1,B,EE-36,0,3100,,
0,PRI,Acetate,1,B,ISM,900,3100,,
0,PRI,Acetate,1,B,NAS-14.1,1400,3100,,
0,PRI,Acetate,1,B,SE45,400,3100,,
0,PRI,Acetate,1,B,Y4I,200,3100,,
0,PRI,Acetate,1,C,E-37,200,3600,,
0,PRI,Acetate,1,C,EE-36,100,3600,,
0,PRI,Acetate,1,C,ISM,700,3600,,
0,PRI,Acetate,1,C,NAS-14.1,1600,3600,,
0,PRI,Acetate,1,C,SE45,500,3600,,
0,PRI,Acetate,1,C,Y4I,500,3600,,
0,PRI,Acetate,1,D,E-37,200,6500,,
0,PRI,Acetate,1,D,EE-36,400,6500,,
0,PRI,Acetate,1,D,ISM,1200,6500,,
0,PRI,Acetate,1,D,NAS-14.1,2500,6500,,
0,PRI,Acetate,1,D,SE45,700,6500,,
0,PRI,Acetate,1,D,Y4I,1500,6500,,
0,PRI,Acetate,1,E,E-37,200,4000,,
0,PRI,Acetate,1,E,EE-36,200,4000,,
0,PRI,Acetate,1,E,ISM,1100,4000,,
0,PRI,Acetate,1,E,NAS-14.1,1500,4000,,
0,PRI,Acetate,1,E,SE45,200,4000,,
0,PRI,Acetate,1,E,Y4I,800,4000,,
0,NOM,Acetate,1,A,E-37,1300,5000,,
0,NOM,Acetate,1,A,EE-36,200,5000,,
0,NOM,Acetate,1,A,ISM,500,5000,,
0,NOM,Acetate,1,A,NAS-14.1,2200,5000,,
0,NOM,Acetate,1,A,SE45,500,5000,,
0,NOM,Acetate,1,A,Y4I,300,5000,,
0,NOM,Acetate,1,B,E-37,100,3400,,
0,NOM,Acetate,1,B,EE-36,100,3400,,
0,NOM,Acetate,1,B,ISM,800,3400,,
0,NOM,Acetate,1,B,NAS-14.1,1800,3400,,
0,NOM,Acetate,1,B,SE45,300,3400,,
0,NOM,Acetate,1,B,Y4I,300,3400,,
0,NOM,Acetate,1,C,E-37,100,3300,,
0,NOM,Acetate,1,C,EE-36,200,3300,,
0,NOM,Acetate,1,C,ISM,500,3300,,
0,NOM,Acetate,1,C,NAS-14.1,1000,3300,,
0,NOM,Acetate,1,C,SE45,600,3300,,
0,NOM,Acetate,1,C,Y4I,900,3300,,
0,NOM,Acetate,1,D,E-37,300,4100,,
0,NOM,Acetate,1,D,EE-36,0,4100,,
0,NOM,Acetate,1,D,ISM,1000,4100,,
0,NOM,Acetate,1,D,NAS-14.1,1800,4100,,
0,NOM,Acetate,1,D,SE45,500,4100,,
0,NOM,Acetate,1,D,Y4I,500,4100,,
0,NOM,Acetate,1,E,E-37,100,2500,,
0,NOM,Acetate,1,E,EE-36,0,2500,,
0,NOM,Acetate,1,E,ISM,500,2500,,
0,NOM,Acetate,1,E,NAS-14.1,1100,2500,,
0,NOM,Acetate,1,E,SE45,600,2500,,
0,NOM,Acetate,1,E,Y4I,200,2500,,
0,ABM,Acetate,1,A,E-37,100,3900,,
0,ABM,Acetate,1,A,EE-36,0,3900,,
0,ABM,Acetate,1,A,ISM,1100,3900,,
0,ABM,Acetate,1,A,NAS-14.1,1700,3900,,
0,ABM,Acetate,1,A,SE45,300,3900,,
0,ABM,Acetate,1,A,Y4I,700,3900,,
0,ABM,Acetate,1,B,E-37,0,4200,,
0,ABM,Acetate,1,B,EE-36,200,4200,,
0,ABM,Acetate,1,B,ISM,600,4200,,
0,ABM,Acetate,1,B,NAS-14.1,2200,4200,,
0,ABM,Acetate,1,B,SE45,600,4200,,
0,ABM,Acetate,1,B,Y4I,600,4200,,
0,ABM,Acetate,1,C,E-37,100,4900,,
0,ABM,Acetate,1,C,EE-36,200,4900,,
0,ABM,Acetate,1,C,ISM,1100,4900,,
0,ABM,Acetate,1,C,NAS-14.1,2400,4900,,
0,ABM,Acetate,1,C,SE45,600,4900,,
0,ABM,Acetate,1,C,Y4I,500,4900,,
0,ABM,Acetate,1,D,E-37,0,4300,,
0,ABM,Acetate,1,D,EE-36,0,4300,,
0,ABM,Acetate,1,D,ISM,900,4300,,
0,ABM,Acetate,1,D,NAS-14.1,2400,4300,,
0,ABM,Acetate,1,D,SE45,600,4300,,
0,ABM,Acetate,1,D,Y4I,400,4300,,
0,ABM,Acetate,1,E,E-37,100,5200,,
0,ABM,Acetate,1,E,EE-36,100,5200,,
0,ABM,Acetate,1,E,ISM,1700,5200,,
0,ABM,Acetate,1,E,NAS-14.1,2600,5200,,
